ERR6913181	Cupriavidus pauculus	82633	S	15	5	20	0.00002
ERR6913181	Cupriavidus taiwanensis	164546	S	9	12	21	0.00002
ERR6913181	Ottowia sp. oral taxon 894	1658672	S	56	6	62	0.00006
ERR6913181	Variovorax paradoxus	34073	S	13	13	26	0.00003
ERR6913181	Acidovorax temperans	80878	S	11	8	19	0.00002
ERR6913181	Acidovorax radicis	758826	S	8	2	10	0.00001
ERR6913181	Comamonas aquatica	225991	S	9	10	19	0.00002
ERR6913181	Rhodoferax aquaticus	2527691	S	5	1	6	0.00001
ERR6913181	Limnohabitans sp. 63ED37-2	1678128	S	10	1	11	0.00001
ERR6913181	Limnohabitans sp. 103DPR2	1678129	S	8	0	8	0.00001
ERR6913181	Polaromonas sp. JS666	296591	S	6	4	10	0.00001
ERR6913181	Diaphorobacter sp. HDW4B	2714925	S	6	2	8	0.00001
ERR6913181	Ramlibacter tataouinensis	94132	S	11	3	14	0.00001
ERR6913181	Collimonas fungivorans	158899	S	13	6	19	0.00002
ERR6913181	Collimonas arenae	279058	S	6	1	7	0.00001
ERR6913181	Bordetella hinzii	103855	S	5	1	6	0.00001
ERR6913181	Paenalcaligenes faecalis	2980099	S	8	0	8	0.00001
ERR6913181	Schlegelella aquatica	376175	S	22	4	26	0.00003
ERR6913181	Aquincola tertiaricarbonis	391953	S	5	1	6	0.00001
ERR6913181	Paucibacter sp. KCTC 42545	1768242	S	5	2	7	0.00001
ERR6913181	Ferribacterium limneticum	76259	S	10	2	12	0.00001
ERR6913181	Rhizobium leguminosarum	384	S	6	35	41	0.00004
ERR6913181	Agrobacterium tumefaciens	358	S	7	11	18	0.00002
ERR6913181	Bradyrhizobium sp. 200	2782665	S	5	12	17	0.00002
ERR6913181	Bradyrhizobium sediminis	2840469	S	6	11	17	0.00002
ERR6913181	Mesorhizobium ciceri	39645	S	10	20	30	0.00003
ERR6913181	Methylorubrum extorquens	408	S	5	10	15	0.00002
ERR6913181	Maritalea myrionectae	454601	S	28	0	28	0.00003
ERR6913181	Pannonibacter phragmitetus	121719	S	5	4	9	0.00001
ERR6913181	Sphingomonas sp. R1	399176	S	6	4	10	0.00001
ERR6913181	Sphingomonas lutea	1045317	S	8	4	12	0.00001
ERR6913181	Sphingomonas radiodurans	2890321	S	5	3	8	0.00001
ERR6913181	Sphingobium sp. RAC03	1843368	S	7	8	15	0.00002
ERR6913181	Croceibacterium atlanticum	1267766	S	5	1	6	0.00001
ERR6913181	Paracoccus yeei	147645	S	9	14	23	0.00002
ERR6913181	Cognatishimia activa	1715691	S	6	0	6	0.00001
ERR6913181	Sulfitobacter sp. SK025	1389011	S	6	10	16	0.00002
ERR6913181	Brevundimonas nasdae	172043	S	5	8	13	0.00001
ERR6913181	Ehrlichia ruminantium	779	S	6	0	6	0.00001
ERR6913181	Hydrogenophilus thermoluteolus	297	S	17	0	17	0.00002
ERR6913181	Leptotrichia wadei	157687	S	550	58	608	0.00063
ERR6913181	Leptotrichia sp. oral taxon 212	712357	S	55	0	55	0.00006
ERR6913181	Leptotrichia sp. oral taxon 498	712368	S	46	7	53	0.00005
ERR6913181	Leptotrichia sp. oral taxon 218	712361	S	23	3	26	0.00003
ERR6913181	Leptotrichia sp. oral taxon 221	712362	S	21	1	22	0.00002
ERR6913181	Leptotrichia sp. oral taxon 847	1785996	S	10	0	10	0.00001
ERR6913181	Leptotrichia buccalis	40542	S	108	9	117	0.00012
ERR6913181	Leptotrichia trevisanii	109328	S	90	5	95	0.00010
ERR6913181	Leptotrichia hofstadii	157688	S	31	3	34	0.00004
ERR6913181	Leptotrichia hongkongensis	554406	S	29	3	32	0.00003
ERR6913181	Leptotrichia shahii	157691	S	25	3	28	0.00003
ERR6913181	Fusobacterium nucleatum	851	S	220	22	242	0.00025
ERR6913181	Fusobacterium hwasookii	1583098	S	14	3	17	0.00002
ERR6913181	Fusobacterium pseudoperiodonticum	2663009	S	12	1	13	0.00001
ERR6913181	Fusobacterium necrophorum	859	S	5	0	5	0.00001
ERR6913181	Candidatus Nanosynbacter sp. HMT-352	2899133	S	410	23	433	0.00045
ERR6913181	Candidatus Nanosynbacter featherlites	2572088	S	175	3	178	0.00018
ERR6913181	Candidatus Nanosynbacter lyticus	2093824	S	60	4	64	0.00007
ERR6913181	Candidatus Saccharimonas aalborgensis	1332188	S	10	0	10	0.00001
ERR6913181	Candidatus Minimicrobia vallesae	2841264	S	58	12	70	0.00007
ERR6913181	Candidatus Mycosynbacter amalyticus	2665156	S	8	0	8	0.00001
ERR6913181	Treponema denticola	158	S	205	37	242	0.00025
ERR6913181	Treponema sp. OMZ 305	1659192	S	27	9	36	0.00004
ERR6913181	Treponema sp. OMZ 857	1643513	S	21	16	37	0.00004
ERR6913181	Treponema sp. OMZ 906	2563662	S	15	9	24	0.00002
ERR6913181	Treponema sp. OMZ 803	120682	S	14	9	23	0.00002
ERR6913181	Treponema sp. OMZ 838	1539298	S	8	14	22	0.00002
ERR6913181	Treponema sp. Marseille-Q4132	2766701	S	8	0	8	0.00001
ERR6913181	Treponema sp. OMZ 855	1643512	S	6	10	16	0.00002
ERR6913181	Treponema vincentii	69710	S	81	6	87	0.00009
ERR6913181	Treponema medium	58231	S	79	4	83	0.00009
ERR6913181	Treponema socranskii	53419	S	36	0	36	0.00004
ERR6913181	Treponema putidum	221027	S	9	0	9	0.00001
ERR6913181	Treponema phagedenis	162	S	7	0	7	0.00001
ERR6913181	Treponema parvum	138851	S	5	0	5	0.00001
ERR6913181	Leptospira tipperaryensis	2564040	S	9	5	14	0.00001
ERR6913181	Campylobacter rectus	203	S	126	6	132	0.00014
ERR6913181	Campylobacter concisus	199	S	52	0	52	0.00005
ERR6913181	Campylobacter gracilis	824	S	49	0	49	0.00005
ERR6913181	Campylobacter showae	204	S	30	1	31	0.00003
ERR6913181	Campylobacter sp. RM6914	1032243	S	19	1	20	0.00002
ERR6913181	Campylobacter lari	201	S	8	2	10	0.00001
ERR6913181	Campylobacter iguaniorum	1244531	S	5	0	5	0.00001
ERR6913181	Campylobacter curvus	200	S	5	0	5	0.00001
ERR6913181	Arcobacter ellisii	913109	S	7	1	8	0.00001
ERR6913181	Arcobacter venerupis	1054033	S	5	0	5	0.00001
ERR6913181	Candidatus Sulfurimonas marisnigri	2740405	S	11	1	12	0.00001
ERR6913181	Fretibacterium fastidiosum	651822	S	112	0	112	0.00012
ERR6913181	Pseudodesulfovibrio profundus	57320	S	5	1	6	0.00001
ERR6913181	Pseudodesulfovibrio aespoeensis	182210	S	5	1	6	0.00001
ERR6913181	Oleidesulfovibrio alaskensis	58180	S	7	0	7	0.00001
ERR6913181	Salidesulfovibrio onnuriiensis	2583823	S	6	0	6	0.00001
ERR6913181	Desulfonema magnum	45655	S	8	0	8	0.00001
ERR6913181	Rosistilla oblonga	2527990	S	5	1	6	0.00001
ERR6913181	Limnoglobus roseus	2598579	S	6	1	7	0.00001
ERR6913181	Occallatibacter riparius	1002689	S	5	3	8	0.00001
ERR6913181	Sulfurihydrogenibium azorense	309806	S	6	0	6	0.00001
ERR6913181	Homo sapiens	9606	S	277	0	277	0.00029
ERR6913181	Colletotrichum lupini	145971	S	6	0	6	0.00001
ERR6913181	Botrytis cinerea	40559	S	5	0	5	0.00001
ERR6913181	Cercospora beticola	122368	S	19	0	19	0.00002
ERR6913181	Malassezia restricta	76775	S	45	0	45	0.00005
ERR6913181	Puccinia striiformis	27350	S	5	0	5	0.00001
ERR6913181	Plasmodium chabaudi	5825	S	9	0	9	0.00001
ERR6913181	Plasmodium malariae	5858	S	6	0	6	0.00001
ERR6913181	Babesia bigemina	5866	S	16	0	16	0.00002
ERR6913181	Leishmania mexicana	5665	S	31	1	32	0.00003
ERR6913181	Trichomonas vaginalis	5722	S	5	0	5	0.00001
ERR6913181	Halocatena salina	2934340	S	5	0	5	0.00001
ERR6913181	Halococcus qingdaonensis	224402	S	5	2	7	0.00001
ERR6913181	Methanosarcina barkeri	2208	S	7	0	7	0.00001
ERR6913181	Methanosarcina acetivorans	2214	S	5	0	5	0.00001
ERR6913181	Thermococcus barophilus	55802	S	5	0	5	0.00001
ERR6913181	Streptococcus phage YMC-2011	1051631	S	831	13	844	0.00087
ERR6913181	Streptococcus phage 5093	646413	S	68	7	75	0.00008
ERR6913181	Streptococcus phage PH10	644007	S	9	0	9	0.00001
ERR6913181	Streptococcus phage vB_SthS_VA214	2069608	S	64	127	191	0.00020
ERR6913181	Streptococcus phage CHPC950	2365054	S	62	97	159	0.00016
ERR6913181	Streptococcus phage CHPC663	2365039	S	41	18	59	0.00006
ERR6913181	Streptococcus phage P7133	1971422	S	19	98	117	0.00012
ERR6913181	Streptococcus phage SW6	2419655	S	13	17	30	0.00003
ERR6913181	Streptococcus phage P0091	1971410	S	12	12	24	0.00002
ERR6913181	Streptococcus phage vB_SthS_VA460	2069609	S	8	2	10	0.00001
ERR6913181	Streptococcus phage CHPC979	2365058	S	8	12	20	0.00002
ERR6913181	Streptococcus phage TP-778L	1385385	S	171	165	336	0.00035
ERR6913181	Brussowvirus bvO1205	85154	S	75	27	102	0.00011
ERR6913181	Brussowvirus ALQ132	682370	S	43	37	80	0.00008
ERR6913181	Skunavirus sv96603	2845187	S	9	14	23	0.00002
ERR6913181	Vhmlvirus VP585	1922213	S	11	7	18	0.00002
ERR6913182	Streptococcus sp. oral taxon 431	712633	S	38939	2388	41327	0.06012
ERR6913182	Streptococcus sp. LPB0220	2610896	S	22187	4136	26323	0.03829
ERR6913182	Streptococcus sp. HSISM1	1316408	S	20104	3555	23659	0.03442
ERR6913182	Streptococcus sp. oral taxon 061	712623	S	13612	1771	15383	0.02238
ERR6913182	Streptococcus sp. Marseille-Q6470	2972784	S	11975	1416	13391	0.01948
ERR6913182	Streptococcus sp. Marseille-Q3533	2759692	S	11294	878	12172	0.01771
ERR6913182	Streptococcus sp. A12	1759399	S	7472	886	8358	0.01216
ERR6913182	Streptococcus sp. 116-D4	2598453	S	1866	199	2065	0.00300
ERR6913182	Streptococcus sp. NPS 308	1902136	S	753	122	875	0.00127
ERR6913182	Streptococcus sp. FDAARGOS_192	1839799	S	722	436	1158	0.00168
ERR6913182	Streptococcus sp. 1643	2576376	S	336	132	468	0.00068
ERR6913182	Streptococcus sp. HSISS2	1316411	S	304	196	500	0.00073
ERR6913182	Streptococcus sp. HSISS3	1316412	S	205	125	330	0.00048
ERR6913182	Streptococcus sp. oral taxon 064	712624	S	182	147	329	0.00048
ERR6913182	Streptococcus sp. HSISS1	1316410	S	53	524	577	0.00084
ERR6913182	Streptococcus sp. NSJ-72	2763068	S	47	52	99	0.00014
ERR6913182	Streptococcus sp. KS 6	2598457	S	45	13	58	0.00008
ERR6913182	Streptococcus sp. zg-86	2664091	S	31	1	32	0.00005
ERR6913182	Streptococcus sp. FDAARGOS_522	2420310	S	11	226	237	0.00034
ERR6913182	Streptococcus sp. HN38	3020829	S	9	4	13	0.00002
ERR6913182	Streptococcus sp. CNU G2	2686210	S	7	6	13	0.00002
ERR6913182	Streptococcus sp. DAT741	1940319	S	7	6	13	0.00002
ERR6913182	Streptococcus parasanguinis	1318	S	35887	4114	40001	0.05819
ERR6913182	Streptococcus salivarius	1304	S	25960	5568	31528	0.04587
ERR6913182	Streptococcus infantis	68892	S	15002	935	15937	0.02318
ERR6913182	Streptococcus oralis	1303	S	10998	2312	13310	0.01936
ERR6913182	Streptococcus mitis	28037	S	6771	887	7658	0.01114
ERR6913182	Streptococcus australis	113107	S	5091	1409	6500	0.00946
ERR6913182	Streptococcus ilei	1156431	S	4392	1296	5688	0.00827
ERR6913182	Streptococcus pneumoniae	1313	S	3579	2215	5794	0.00843
ERR6913182	Streptococcus sanguinis	1305	S	3336	104	3440	0.00500
ERR6913182	Streptococcus lactarius	684066	S	3323	114	3437	0.00500
ERR6913182	Streptococcus koreensis	2382163	S	1692	598	2290	0.00333
ERR6913182	Streptococcus rubneri	1234680	S	1660	376	2036	0.00296
ERR6913182	Streptococcus gordonii	1302	S	1510	140	1650	0.00240
ERR6913182	Streptococcus cristatus	45634	S	1288	54	1342	0.00195
ERR6913182	Streptococcus thermophilus	1308	S	785	287	1072	0.00156
ERR6913182	Streptococcus intermedius	1338	S	285	59	344	0.00050
ERR6913182	Streptococcus anginosus	1328	S	216	140	356	0.00052
ERR6913182	Streptococcus constellatus	76860	S	103	369	472	0.00069
ERR6913182	Streptococcus pseudopneumoniae	257758	S	502	94	596	0.00087
ERR6913182	Streptococcus toyakuensis	2819619	S	486	123	609	0.00089
ERR6913182	Streptococcus gwangjuense	1433513	S	451	88	539	0.00078
ERR6913182	Streptococcus suis	1307	S	323	54	377	0.00055
ERR6913182	Streptococcus vestibularis	1343	S	301	34	335	0.00049
ERR6913182	Streptococcus pyogenes	1314	S	170	66	236	0.00034
ERR6913182	Streptococcus equi	1336	S	119	2	121	0.00018
ERR6913182	Streptococcus dysgalactiae	1334	S	18	1	19	0.00003
ERR6913182	Streptococcus agalactiae	1311	S	100	791	891	0.00130
ERR6913182	Streptococcus mutans	1309	S	94	8	102	0.00015
ERR6913182	Streptococcus merionis	400065	S	67	0	67	0.00010
ERR6913182	Streptococcus oriscaviae	2781599	S	66	0	66	0.00010
ERR6913182	Streptococcus sobrinus	1310	S	65	0	65	0.00009
ERR6913182	Streptococcus pluranimalium	82348	S	61	1	62	0.00009
ERR6913182	Streptococcus equinus	1335	S	60	4	64	0.00009
ERR6913182	Streptococcus parasuis	1501662	S	58	15	73	0.00011
ERR6913182	Streptococcus pseudoporcinus	361101	S	55	2	57	0.00008
ERR6913182	Streptococcus alactolyticus	29389	S	53	2	55	0.00008
ERR6913182	Streptococcus porcinus	1340	S	52	1	53	0.00008
ERR6913182	Streptococcus himalayensis	1888195	S	49	1	50	0.00007
ERR6913182	Streptococcus canis	1329	S	49	1	50	0.00007
ERR6913182	Streptococcus acidominimus	1326	S	48	1	49	0.00007
ERR6913182	Streptococcus uberis	1349	S	44	0	44	0.00006
ERR6913182	Streptococcus respiraculi	2021971	S	38	0	38	0.00006
ERR6913182	Streptococcus marmotae	1825069	S	32	1	33	0.00005
ERR6913182	Streptococcus parauberis	1348	S	31	0	31	0.00005
ERR6913182	Streptococcus iniae	1346	S	30	0	30	0.00004
ERR6913182	Streptococcus ferus	1345	S	28	0	28	0.00004
ERR6913182	Streptococcus halotolerans	1814128	S	28	0	28	0.00004
ERR6913182	Streptococcus halichoeri	254785	S	24	0	24	0.00003
ERR6913182	Streptococcus ruminantium	1917441	S	22	9	31	0.00005
ERR6913182	Streptococcus pantholopis	1811193	S	21	0	21	0.00003
ERR6913182	Streptococcus ratti	1341	S	20	0	20	0.00003
ERR6913182	Streptococcus gallolyticus	315405	S	20	6	26	0.00004
ERR6913182	Streptococcus troglodytae	1111760	S	15	0	15	0.00002
ERR6913182	Streptococcus milleri	33040	S	15	11	26	0.00004
ERR6913182	Streptococcus periodonticum	2490633	S	14	6	20	0.00003
ERR6913182	Streptococcus lutetiensis	150055	S	14	2	16	0.00002
ERR6913182	Streptococcus urinalis	149016	S	14	0	14	0.00002
ERR6913182	Streptococcus macedonicus	59310	S	12	14	26	0.00004
ERR6913182	Streptococcus chenjunshii	2173853	S	11	0	11	0.00002
ERR6913182	Lactococcus cremoris	1359	S	69	37	106	0.00015
ERR6913182	Lactococcus lactis	1358	S	35	26	61	0.00009
ERR6913182	Lactococcus raffinolactis	1366	S	6	0	6	0.00001
ERR6913182	Lactococcus garvieae	1363	S	5	0	5	0.00001
ERR6913182	Floricoccus penangensis	1859475	S	5	0	5	0.00001
ERR6913182	Granulicatella adiacens	46124	S	5888	123	6011	0.00874
ERR6913182	Granulicatella elegans	137732	S	123	10	133	0.00019
ERR6913182	Carnobacterium divergens	2748	S	10	4	14	0.00002
ERR6913182	Dolosigranulum pigrum	29394	S	21	0	21	0.00003
ERR6913182	Lactobacillus sp. IBH004	2879107	S	6	2	8	0.00001
ERR6913182	Lactobacillus iners	147802	S	8	0	8	0.00001
ERR6913182	Lactobacillus delbrueckii	1584	S	7	1	8	0.00001
ERR6913182	Lactobacillus johnsonii	33959	S	6	1	7	0.00001
ERR6913182	Lactobacillus helveticus	1587	S	6	2	8	0.00001
ERR6913182	Lactobacillus acidophilus	1579	S	5	0	5	0.00001
ERR6913182	Lactobacillus jensenii	109790	S	5	0	5	0.00001
ERR6913182	Weissella cibaria	137591	S	7	3	10	0.00001
ERR6913182	Limosilactobacillus fermentum	1613	S	12	8	20	0.00003
ERR6913182	Ligilactobacillus salivarius	1624	S	12	4	16	0.00002
ERR6913182	Ligilactobacillus ruminis	1623	S	5	0	5	0.00001
ERR6913182	Lacticaseibacillus rhamnosus	47715	S	7	9	16	0.00002
ERR6913182	Latilactobacillus curvatus	28038	S	7	4	11	0.00002
ERR6913182	Companilactobacillus ginsenosidimutans	1007676	S	6	3	9	0.00001
ERR6913182	Lactiplantibacillus plantarum	1590	S	7	13	20	0.00003
ERR6913182	Pediococcus damnosus	51663	S	5	2	7	0.00001
ERR6913182	Liquorilactobacillus hordei	468911	S	5	1	6	0.00001
ERR6913182	Amylolactobacillus amylophilus	1603	S	7	0	7	0.00001
ERR6913182	Acetilactobacillus jinshanensis	1720083	S	6	0	6	0.00001
ERR6913182	Schleiferilactobacillus harbinensis	304207	S	5	0	5	0.00001
ERR6913182	Enterococcus faecalis	1351	S	28	25	53	0.00008
ERR6913182	Enterococcus rotai	118060	S	18	0	18	0.00003
ERR6913182	Enterococcus cecorum	44008	S	14	0	14	0.00002
ERR6913182	Enterococcus faecium	1352	S	13	6	19	0.00003
ERR6913182	Enterococcus hirae	1354	S	8	0	8	0.00001
ERR6913182	Enterococcus dispar	44009	S	8	0	8	0.00001
ERR6913182	Enterococcus durans	53345	S	8	0	8	0.00001
ERR6913182	Enterococcus mundtii	53346	S	8	0	8	0.00001
ERR6913182	Enterococcus gilvus	160453	S	8	0	8	0.00001
ERR6913182	Enterococcus wangshanyuanii	2005703	S	6	0	6	0.00001
ERR6913182	Enterococcus avium	33945	S	5	0	5	0.00001
ERR6913182	Vagococcus lutrae	81947	S	7	0	7	0.00001
ERR6913182	Vagococcus xieshaowenii	2562451	S	7	0	7	0.00001
ERR6913182	Vagococcus hydrophili	2714947	S	7	0	7	0.00001
ERR6913182	Vagococcus fluvialis	2738	S	6	0	6	0.00001
ERR6913182	Vagococcus sp. G314FT	2920380	S	6	0	6	0.00001
ERR6913182	Vagococcus penaei	633807	S	5	0	5	0.00001
ERR6913182	Aerococcus sanguinicola	119206	S	6	0	6	0.00001
ERR6913182	Aerococcus urinaeequi	51665	S	5	1	6	0.00001
ERR6913182	Abiotrophia defectiva	46125	S	10	0	10	0.00001
ERR6913182	Gemella sanguinis	84135	S	2248	132	2380	0.00346
ERR6913182	Gemella haemolysans	1379	S	455	20	475	0.00069
ERR6913182	Gemella morbillorum	29391	S	102	7	109	0.00016
ERR6913182	Gemella sp. oral taxon 928	1785995	S	8	15	23	0.00003
ERR6913182	Exiguobacterium sp. N4-1P	2051906	S	16	7	23	0.00003
ERR6913182	Bacillus mycoides	1405	S	20	18	38	0.00006
ERR6913182	Bacillus cereus	1396	S	13	23	36	0.00005
ERR6913182	Bacillus thuringiensis	1428	S	5	6	11	0.00002
ERR6913182	Bacillus toyonensis	155322	S	5	13	18	0.00003
ERR6913182	Bacillus pumilus	1408	S	6	1	7	0.00001
ERR6913182	Bacillus fonticola	2728853	S	6	0	6	0.00001
ERR6913182	Bacillus shivajii	1983719	S	6	0	6	0.00001
ERR6913182	Lysinibacillus sp. SGAir0095	2070463	S	5	1	6	0.00001
ERR6913182	Lysinibacillus timonensis	2086577	S	7	2	9	0.00001
ERR6913182	Lysinibacillus agricola	2590012	S	7	10	17	0.00002
ERR6913182	Priestia megaterium	1404	S	17	40	57	0.00008
ERR6913182	Priestia filamentosa	1402861	S	7	0	7	0.00001
ERR6913182	Anoxybacillus flavithermus	33934	S	8	6	14	0.00002
ERR6913182	Anoxybacillus amylolyticus	294699	S	6	1	7	0.00001
ERR6913182	Parageobacillus toebii	153151	S	5	2	7	0.00001
ERR6913182	Halobacillus sp. SSBR10-3	2932257	S	6	0	6	0.00001
ERR6913182	Niallia circulans	1397	S	6	0	6	0.00001
ERR6913182	Terribacillus goriensis	386490	S	6	0	6	0.00001
ERR6913182	Alkalihalophilus pseudofirmus	79885	S	8	0	8	0.00001
ERR6913182	Caldibacillus thermoamylovorans	35841	S	7	1	8	0.00001
ERR6913182	Salipaludibacillus sp. LMS25	2924031	S	6	0	6	0.00001
ERR6913182	Pradoshia sp. D12	2651284	S	6	0	6	0.00001
ERR6913182	Salisediminibacterium selenitireducens	85683	S	5	0	5	0.00001
ERR6913182	Sediminibacillus dalangtanensis	2729421	S	5	0	5	0.00001
ERR6913182	Paenibacillus sp. YPD9-1	2908839	S	5	0	5	0.00001
ERR6913182	Paenibacillus sp. FSL H7-0737	1536775	S	5	5	10	0.00001
ERR6913182	Paenibacillus sp. DCT19	2211212	S	5	0	5	0.00001
ERR6913182	Paenibacillus polymyxa	1406	S	14	45	59	0.00009
ERR6913182	Paenibacillus mucilaginosus	61624	S	5	0	5	0.00001
ERR6913182	Brevibacillus laterosporus	1465	S	7	7	14	0.00002
ERR6913182	Brevibacillus brevis	1393	S	6	1	7	0.00001
ERR6913182	Brevibacillus marinus	2496837	S	5	0	5	0.00001
ERR6913182	Cohnella cholangitidis	2598458	S	6	2	8	0.00001
ERR6913182	Staphylococcus auricularis	29379	S	15	0	15	0.00002
ERR6913182	Staphylococcus lugdunensis	28035	S	11	0	11	0.00002
ERR6913182	Staphylococcus epidermidis	1282	S	10	0	10	0.00001
ERR6913182	Staphylococcus aureus	1280	S	8	30	38	0.00006
ERR6913182	Staphylococcus hominis	1290	S	8	0	8	0.00001
ERR6913182	Staphylococcus haemolyticus	1283	S	6	3	9	0.00001
ERR6913182	Staphylococcus nepalensis	214473	S	6	0	6	0.00001
ERR6913182	Staphylococcus carnosus	1281	S	5	0	5	0.00001
ERR6913182	Staphylococcus saccharolyticus	33028	S	5	0	5	0.00001
ERR6913182	Staphylococcus saprophyticus	29385	S	5	0	5	0.00001
ERR6913182	Staphylococcus arlettae	29378	S	5	0	5	0.00001
ERR6913182	Mammaliicoccus sciuri	1296	S	11	0	11	0.00002
ERR6913182	Planococcus glaciei	459472	S	7	2	9	0.00001
ERR6913182	Solibacillus silvestris	76853	S	13	3	16	0.00002
ERR6913182	Solibacillus sp. R5-41	2048654	S	5	1	6	0.00001
ERR6913182	Kurthia sp. 11kri321	1750719	S	6	0	6	0.00001
ERR6913182	Listeria innocua	1642	S	8	10	18	0.00003
ERR6913182	Listeria weihenstephanensis	1006155	S	7	0	7	0.00001
ERR6913182	Alicyclobacillus acidocaldarius	405212	S	7	2	9	0.00001
ERR6913182	Veillonella atypica	39777	S	16837	338	17175	0.02499
ERR6913182	Veillonella rogosae	423477	S	16512	1000	17512	0.02548
ERR6913182	Veillonella nakazawae	2682456	S	10471	2896	13367	0.01945
ERR6913182	Veillonella sp. S12025-13	2682455	S	5467	1318	6785	0.00987
ERR6913182	Veillonella dispar	39778	S	4105	512	4617	0.00672
ERR6913182	Veillonella parvula	29466	S	3750	114	3864	0.00562
ERR6913182	Veillonella rodentium	248315	S	411	5	416	0.00061
ERR6913182	Megasphaera stantonii	2144175	S	68	7	75	0.00011
ERR6913182	Megasphaera elsdenii	907	S	41	16	57	0.00008
ERR6913182	Megasphaera hexanoica	1675036	S	39	9	48	0.00007
ERR6913182	Megasphaera massiliensis	1232428	S	36	5	41	0.00006
ERR6913182	Dialister pneumosintes	39950	S	31	10	41	0.00006
ERR6913182	Dialister succinatiphilus	487173	S	5	3	8	0.00001
ERR6913182	Selenomonas sp. oral taxon 478	712538	S	1342	316	1658	0.00241
ERR6913182	Selenomonas sp. oral taxon 136	713030	S	942	198	1140	0.00166
ERR6913182	Selenomonas sp. oral taxon 126	712528	S	198	7	205	0.00030
ERR6913182	Selenomonas sp. oral taxon 920	1884263	S	185	5	190	0.00028
ERR6913182	Selenomonas sputigena	69823	S	334	1	335	0.00049
ERR6913182	Selenomonas timonae	2754044	S	119	7	126	0.00018
ERR6913182	Selenomonas ruminantium	971	S	6	0	6	0.00001
ERR6913182	Megamonas funiformis	437897	S	16	0	16	0.00002
ERR6913182	Pelosinus fermentans	365349	S	11	0	11	0.00002
ERR6913182	Pelosinus sp. UFO1	484770	S	7	0	7	0.00001
ERR6913182	Sporomusa termitida	2377	S	7	0	7	0.00001
ERR6913182	Phascolarctobacterium faecium	33025	S	11	2	13	0.00002
ERR6913182	Lachnoanaerobaculum umeaense	617123	S	1955	41	1996	0.00290
ERR6913182	Blautia argi	1912897	S	23	6	29	0.00004
ERR6913182	Blautia producta	33035	S	22	6	28	0.00004
ERR6913182	Blautia hansenii	1322	S	19	10	29	0.00004
ERR6913182	Blautia obeum	40520	S	17	10	27	0.00004
ERR6913182	Blautia pseudococcoides	1796616	S	17	4	21	0.00003
ERR6913182	Blautia sp. NBRC 113351	2877527	S	9	4	13	0.00002
ERR6913182	Blautia sp. SC05B48	2479767	S	7	25	32	0.00005
ERR6913182	Blautia liquoris	2779518	S	14	1	15	0.00002
ERR6913182	Blautia wexlerae	418240	S	11	8	19	0.00003
ERR6913182	Butyrivibrio fibrisolvens	831	S	36	3	39	0.00006
ERR6913182	Butyrivibrio proteoclasticus	43305	S	27	4	31	0.00005
ERR6913182	Butyrivibrio crossotus	45851	S	20	5	25	0.00004
ERR6913182	Butyrivibrio hungatei	185008	S	17	2	19	0.00003
ERR6913182	[Clostridium] scindens	29347	S	25	2	27	0.00004
ERR6913182	Lachnoclostridium phytofermentans	66219	S	22	0	22	0.00003
ERR6913182	Lachnoclostridium sp. YL32	1834196	S	22	51	73	0.00011
ERR6913182	Lachnoclostridium phocaeense	1871021	S	18	4	22	0.00003
ERR6913182	Roseburia hominis	301301	S	31	11	42	0.00006
ERR6913182	Roseburia intestinalis	166486	S	25	23	48	0.00007
ERR6913182	Roseburia sp. NSJ-69	2763062	S	13	5	18	0.00003
ERR6913182	Lacrimispora saccharolytica	84030	S	23	7	30	0.00004
ERR6913182	Lacrimispora sphenoides	29370	S	20	4	24	0.00003
ERR6913182	Lacrimispora xylanolytica	29375	S	20	1	21	0.00003
ERR6913182	Enterocloster asparagiformis	333367	S	28	1	29	0.00004
ERR6913182	Enterocloster bolteae	208479	S	19	6	25	0.00004
ERR6913182	Enterocloster clostridioformis	1531	S	14	53	67	0.00010
ERR6913182	Anaerostipes hadrus	649756	S	25	5	30	0.00004
ERR6913182	Anaerostipes rhamnosivorans	1229621	S	15	2	17	0.00002
ERR6913182	Anaerostipes caccae	105841	S	13	1	14	0.00002
ERR6913182	Anaerocolumna sedimenticola	2696063	S	21	1	22	0.00003
ERR6913182	Anaerocolumna cellulosilytica	433286	S	17	1	18	0.00003
ERR6913182	Anaerocolumna chitinilytica	1727145	S	13	0	13	0.00002
ERR6913182	[Ruminococcus] gnavus	33038	S	17	8	25	0.00004
ERR6913182	[Ruminococcus] lactaris	46228	S	17	6	23	0.00003
ERR6913182	[Ruminococcus] torques	33039	S	14	10	24	0.00003
ERR6913182	Dorea longicatena	88431	S	26	13	39	0.00006
ERR6913182	Dorea formicigenerans	39486	S	16	9	25	0.00004
ERR6913182	Coprococcus eutactus	33043	S	11	3	14	0.00002
ERR6913182	Coprococcus comes	410072	S	11	6	17	0.00002
ERR6913182	Coprococcus catus	116085	S	10	3	13	0.00002
ERR6913182	Coprococcus sp. ART55/1	751585	S	8	2	10	0.00001
ERR6913182	Simiaoa sunii	2763672	S	32	11	43	0.00006
ERR6913182	Marvinbryantia formatexigens	168384	S	31	1	32	0.00005
ERR6913182	Pseudobutyrivibrio xylanivorans	185007	S	31	0	31	0.00005
